Data/Hora,Protocolo,IP Origem,Porta Origem,IP Destino,Porta Destino,Tamanho
2025-11-20 18:44:03,TCP,151.101.250.132,46759,172.31.66.101,36855,1468
2025-11-20 18:44:03,TCP,151.101.250.132,62466,172.31.66.101,12800,1468
2025-11-20 18:44:03,TCP,151.101.250.132,44977,172.31.66.101,26030,1468
2025-11-20 18:44:03,TCP,151.101.250.132,54629,172.31.66.101,17683,1468
2025-11-20 18:44:03,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:03,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:03,TCP,151.101.250.132,42986,172.31.66.101,22631,1468
2025-11-20 18:44:03,TCP,151.101.250.132,10046,172.31.66.101,30521,1468
2025-11-20 18:44:03,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:03,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:03,TCP,151.101.250.132,20494,172.31.66.101,2122,1468
2025-11-20 18:44:03,TCP,151.101.250.132,37770,172.31.66.101,25408,1468
2025-11-20 18:44:03,TCP,151.101.250.132,61844,172.31.66.101,55795,1468
2025-11-20 18:44:03,TCP,151.101.250.132,57892,172.31.66.101,6416,1468
2025-11-20 18:44:03,TCP,151.101.250.132,43767,172.31.66.101,61929,1468
2025-11-20 18:44:03,TCP,151.101.250.132,61468,172.31.66.101,52533,1468
2025-11-20 18:44:03,TCP,151.101.250.132,15493,172.31.66.101,53501,1468
2025-11-20 18:44:03,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:03,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:03,TCP,151.101.250.132,49086,172.31.66.101,19034,1468
2025-11-20 18:44:03,TCP,151.101.250.132,54332,172.31.66.101,58018,1468
2025-11-20 18:44:03,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:03,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:03,TCP,151.101.250.132,8989,172.31.66.101,64011,1468
2025-11-20 18:44:03,TCP,151.101.250.132,38441,172.31.66.101,16283,1468
2025-11-20 18:44:03,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:03,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:03,TCP,151.101.250.132,43983,172.31.66.101,32642,1468
2025-11-20 18:44:03,TCP,151.101.250.132,37689,172.31.66.101,46903,1468
2025-11-20 18:44:03,TCP,151.101.250.132,53828,172.31.66.101,19974,1468
2025-11-20 18:44:03,TCP,151.101.250.132,182,172.31.66.101,30035,1468
2025-11-20 18:44:03,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:04,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:04,TCP,151.101.250.132,29983,172.31.66.101,23149,1468
2025-11-20 18:44:04,TCP,151.101.250.132,52637,172.31.66.101,36676,1468
2025-11-20 18:44:04,TCP,151.101.250.132,35729,172.31.66.101,38711,1468
2025-11-20 18:44:04,TCP,151.101.250.132,43563,172.31.66.101,5091,1468
2025-11-20 18:44:04,TCP,151.101.250.132,31659,172.31.66.101,64992,1468
2025-11-20 18:44:04,TCP,151.101.250.132,43726,172.31.66.101,26325,1468
2025-11-20 18:44:04,TCP,151.101.250.132,7321,172.31.66.101,23316,1468
2025-11-20 18:44:04,TCP,151.101.250.132,34575,172.31.66.101,41290,1468
2025-11-20 18:44:04,TCP,151.101.250.132,58620,172.31.66.101,53232,1468
2025-11-20 18:44:04,TCP,151.101.250.132,5740,172.31.66.101,41511,1468
2025-11-20 18:44:04,TCP,151.101.250.132,11815,172.31.66.101,38241,1468
2025-11-20 18:44:04,TCP,151.101.250.132,44486,172.31.66.101,45507,1468
2025-11-20 18:44:04,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:04,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:04,TCP,151.101.250.132,15169,172.31.66.101,62628,1468
2025-11-20 18:44:04,TCP,151.101.250.132,39387,172.31.66.101,6350,1468
2025-11-20 18:44:04,TCP,151.101.250.132,62200,172.31.66.101,46693,1468
2025-11-20 18:44:04,TCP,151.101.250.132,44817,172.31.66.101,23623,1468
2025-11-20 18:44:04,TCP,151.101.250.132,57875,172.31.66.101,39639,1468
2025-11-20 18:44:04,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:04,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:04,TCP,151.101.250.132,56171,172.31.66.101,2393,1468
2025-11-20 18:44:04,TCP,151.101.250.132,20252,172.31.66.101,7600,1468
2025-11-20 18:44:04,TCP,151.101.250.132,5428,172.31.66.101,19196,1468
2025-11-20 18:44:04,TCP,151.101.250.132,15829,172.31.66.101,58023,1468
2025-11-20 18:44:04,TCP,151.101.250.132,773,172.31.66.101,57998,1468
2025-11-20 18:44:04,TCP,151.101.250.132,57474,172.31.66.101,18485,1468
2025-11-20 18:44:04,TCP,151.101.250.132,41268,172.31.66.101,47739,1468
2025-11-20 18:44:04,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:04,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:04,TCP,151.101.250.132,56116,172.31.66.101,19567,1468
2025-11-20 18:44:04,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:04,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:04,TCP,151.101.250.132,37536,172.31.66.101,8567,1468
2025-11-20 18:44:04,TCP,151.101.250.132,4434,172.31.66.101,33652,1468
2025-11-20 18:44:04,TCP,151.101.250.132,14196,172.31.66.101,62134,1468
2025-11-20 18:44:04,TCP,151.101.250.132,23246,172.31.66.101,30846,1468
2025-11-20 18:44:04,TCP,151.101.250.132,12697,172.31.66.101,60946,1468
2025-11-20 18:44:04,TCP,151.101.250.132,38960,172.31.66.101,13150,1468
2025-11-20 18:44:04,TCP,151.101.250.132,56972,172.31.66.101,56468,1468
2025-11-20 18:44:04,TCP,151.101.250.132,27852,172.31.66.101,32283,1468
2025-11-20 18:44:04,TCP,151.101.250.132,60712,172.31.66.101,26112,1468
2025-11-20 18:44:04,TCP,151.101.250.132,51805,172.31.66.101,45100,1468
2025-11-20 18:44:04,TCP,151.101.250.132,34300,172.31.66.101,7903,1468
2025-11-20 18:44:04,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:04,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:04,TCP,151.101.250.132,38871,172.31.66.101,12546,1468
2025-11-20 18:44:04,TCP,151.101.250.132,30262,172.31.66.101,23867,1468
2025-11-20 18:44:04,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:04,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:04,TCP,151.101.250.132,38723,172.31.66.101,50402,1468
2025-11-20 18:44:04,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:04,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:04,TCP,151.101.250.132,48820,172.31.66.101,46840,1468
2025-11-20 18:44:04,TCP,151.101.250.132,11762,172.31.66.101,19766,1468
2025-11-20 18:44:04,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:04,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:04,TCP,151.101.250.132,55138,172.31.66.101,42056,1468
2025-11-20 18:44:04,TCP,151.101.250.132,59277,172.31.66.101,57304,1468
2025-11-20 18:44:04,TCP,151.101.250.132,22704,172.31.66.101,30536,1468
2025-11-20 18:44:04,TCP,151.101.250.132,59393,172.31.66.101,5245,1468
2025-11-20 18:44:04,TCP,151.101.250.132,57558,172.31.66.101,14186,1468
2025-11-20 18:44:04,TCP,151.101.250.132,5547,172.31.66.101,52004,1468
2025-11-20 18:44:04,TCP,151.101.250.132,1780,172.31.66.101,42465,1468
2025-11-20 18:44:04,TCP,151.101.250.132,22039,172.31.66.101,29017,1468
2025-11-20 18:44:04,TCP,151.101.250.132,19330,172.31.66.101,17299,1468
2025-11-20 18:44:04,TCP,151.101.250.132,43125,172.31.66.101,13298,1468
2025-11-20 18:44:04,TCP,151.101.250.132,14042,172.31.66.101,22225,1468
2025-11-20 18:44:04,TCP,151.101.250.132,44707,172.31.66.101,40726,1468
2025-11-20 18:44:04,TCP,151.101.250.132,25979,172.31.66.101,34265,1468
2025-11-20 18:44:04,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:04,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:04,TCP,151.101.250.132,24291,172.31.66.101,49606,1468
2025-11-20 18:44:04,TCP,151.101.250.132,44395,172.31.66.101,53596,1468
2025-11-20 18:44:04,TCP,151.101.250.132,25550,172.31.66.101,29072,1468
2025-11-20 18:44:04,TCP,151.101.250.132,8833,172.31.66.101,31790,1468
2025-11-20 18:44:04,TCP,151.101.250.132,43843,172.31.66.101,31773,1468
2025-11-20 18:44:04,TCP,151.101.250.132,39040,172.31.66.101,13824,1468
2025-11-20 18:44:04,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:04,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:04,TCP,151.101.250.132,38050,172.31.66.101,50551,1468
2025-11-20 18:44:04,TCP,151.101.250.132,21871,172.31.66.101,60053,1468
2025-11-20 18:44:04,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:04,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:04,TCP,151.101.250.132,48125,172.31.66.101,11517,1468
2025-11-20 18:44:04,TCP,151.101.250.132,50314,172.31.66.101,8574,1468
2025-11-20 18:44:04,TCP,151.101.250.132,52260,172.31.66.101,53692,1468
2025-11-20 18:44:04,TCP,151.101.250.132,3408,172.31.66.101,27352,1468
2025-11-20 18:44:04,TCP,151.101.250.132,8441,172.31.66.101,7623,1468
2025-11-20 18:44:04,TCP,151.101.250.132,21195,172.31.66.101,58509,1468
2025-11-20 18:44:04,TCP,151.101.250.132,6934,172.31.66.101,33893,1468
2025-11-20 18:44:04,TCP,151.101.250.132,62543,172.31.66.101,29727,1468
2025-11-20 18:44:04,TCP,151.101.250.132,33286,172.31.66.101,14925,1468
2025-11-20 18:44:04,TCP,151.101.250.132,3689,172.31.66.101,10518,1468
2025-11-20 18:44:04,TCP,151.101.250.132,64305,172.31.66.101,49554,1468
2025-11-20 18:44:04,TCP,151.101.250.132,50163,172.31.66.101,46995,1468
2025-11-20 18:44:04,TCP,151.101.250.132,15012,172.31.66.101,16524,1468
2025-11-20 18:44:04,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:04,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:04,TCP,151.101.250.132,16374,172.31.66.101,34134,1468
2025-11-20 18:44:04,TCP,151.101.250.132,59891,172.31.66.101,31264,1468
2025-11-20 18:44:04,TCP,151.101.250.132,54975,172.31.66.101,53395,1468
2025-11-20 18:44:04,TCP,151.101.250.132,26650,172.31.66.101,26552,1468
2025-11-20 18:44:04,TCP,151.101.250.132,40893,172.31.66.101,37833,1468
2025-11-20 18:44:04,TCP,151.101.250.132,4219,172.31.66.101,60407,1468
2025-11-20 18:44:04,TCP,151.101.250.132,58087,172.31.66.101,42088,1468
2025-11-20 18:44:04,TCP,151.101.250.132,38304,172.31.66.101,23309,1468
2025-11-20 18:44:04,TCP,151.101.250.132,63743,172.31.66.101,20958,1468
2025-11-20 18:44:04,TCP,151.101.250.132,26406,172.31.66.101,21443,1468
2025-11-20 18:44:04,TCP,151.101.250.132,509,172.31.66.101,7912,1468
2025-11-20 18:44:04,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:04,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:04,TCP,151.101.250.132,4076,172.31.66.101,47420,1468
2025-11-20 18:44:04,TCP,151.101.250.132,5112,172.31.66.101,22672,1468
2025-11-20 18:44:04,TCP,151.101.250.132,27436,172.31.66.101,31083,1468
2025-11-20 18:44:04,TCP,151.101.250.132,64786,172.31.66.101,4151,1468
2025-11-20 18:44:04,TCP,151.101.250.132,3411,172.31.66.101,33902,1468
2025-11-20 18:44:04,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:04,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:04,TCP,151.101.250.132,41281,172.31.66.101,63485,1468
2025-11-20 18:44:04,TCP,151.101.250.132,62738,172.31.66.101,13143,1468
2025-11-20 18:44:04,TCP,151.101.250.132,40825,172.31.66.101,45598,1468
2025-11-20 18:44:04,TCP,151.101.250.132,28094,172.31.66.101,11453,1468
2025-11-20 18:44:04,TCP,151.101.250.132,62060,172.31.66.101,31581,1468
2025-11-20 18:44:04,TCP,151.101.250.132,31339,172.31.66.101,9327,1468
2025-11-20 18:44:04,TCP,151.101.250.132,35877,172.31.66.101,40254,1468
2025-11-20 18:44:04,TCP,151.101.250.132,42147,172.31.66.101,50350,1468
2025-11-20 18:44:04,TCP,151.101.250.132,1574,172.31.66.101,2247,1468
2025-11-20 18:44:04,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:04,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:04,TCP,151.101.250.132,3761,172.31.66.101,22234,1468
2025-11-20 18:44:04,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:04,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:04,TCP,151.101.250.132,52613,172.31.66.101,26758,1468
2025-11-20 18:44:04,TCP,151.101.250.132,61449,172.31.66.101,39175,1468
2025-11-20 18:44:04,TCP,151.101.250.132,19885,172.31.66.101,52450,1468
2025-11-20 18:44:04,TCP,151.101.250.132,51579,172.31.66.101,26593,1468
2025-11-20 18:44:04,TCP,151.101.250.132,46527,172.31.66.101,8561,1468
2025-11-20 18:44:04,TCP,151.101.250.132,51074,172.31.66.101,8475,1468
2025-11-20 18:44:04,TCP,151.101.250.132,17321,172.31.66.101,31298,1468
2025-11-20 18:44:04,TCP,151.101.250.132,59957,172.31.66.101,65018,1468
2025-11-20 18:44:04,TCP,151.101.250.132,63112,172.31.66.101,57996,1468
2025-11-20 18:44:04,TCP,151.101.250.132,39799,172.31.66.101,20468,1468
2025-11-20 18:44:04,TCP,151.101.250.132,27667,172.31.66.101,17174,1468
2025-11-20 18:44:04,TCP,151.101.250.132,55120,172.31.66.101,33118,1468
2025-11-20 18:44:04,TCP,151.101.250.132,33072,172.31.66.101,1131,1468
2025-11-20 18:44:04,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:04,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:04,TCP,151.101.250.132,63895,172.31.66.101,21743,1468
2025-11-20 18:44:04,TCP,151.101.250.132,27486,172.31.66.101,2398,1468
2025-11-20 18:44:04,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:04,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:04,TCP,151.101.250.132,48575,172.31.66.101,6198,1468
2025-11-20 18:44:04,TCP,151.101.250.132,58824,172.31.66.101,25450,1468
2025-11-20 18:44:04,TCP,151.101.250.132,8094,172.31.66.101,47865,1468
2025-11-20 18:44:04,TCP,151.101.250.132,16565,172.31.66.101,61260,1468
2025-11-20 18:44:04,TCP,151.101.250.132,36500,172.31.66.101,12793,1468
2025-11-20 18:44:04,TCP,151.101.250.132,43048,172.31.66.101,22629,1468
2025-11-20 18:44:04,TCP,151.101.250.132,33233,172.31.66.101,49460,1468
2025-11-20 18:44:04,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:04,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:04,TCP,151.101.250.132,58651,172.31.66.101,34676,1468
2025-11-20 18:44:04,TCP,151.101.250.132,16055,172.31.66.101,59522,1468
2025-11-20 18:44:04,TCP,151.101.250.132,54658,172.31.66.101,46567,1468
2025-11-20 18:44:04,TCP,151.101.250.132,2802,172.31.66.101,1373,1468
2025-11-20 18:44:04,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:04,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:04,TCP,151.101.250.132,53847,172.31.66.101,28691,1468
2025-11-20 18:44:04,TCP,151.101.250.132,61780,172.31.66.101,15002,1468
2025-11-20 18:44:04,TCP,151.101.250.132,980,172.31.66.101,20231,1468
2025-11-20 18:44:04,TCP,151.101.250.132,11447,172.31.66.101,31913,1468
2025-11-20 18:44:04,TCP,151.101.250.132,53312,172.31.66.101,30281,1468
2025-11-20 18:44:04,TCP,151.101.250.132,61256,172.31.66.101,33130,1468
2025-11-20 18:44:04,TCP,151.101.250.132,19665,172.31.66.101,12984,1468
2025-11-20 18:44:04,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:04,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:04,TCP,151.101.250.132,26153,172.31.66.101,37617,1468
2025-11-20 18:44:04,TCP,151.101.250.132,51481,172.31.66.101,54251,1468
2025-11-20 18:44:04,TCP,151.101.250.132,38391,172.31.66.101,36452,1468
2025-11-20 18:44:04,TCP,151.101.250.132,18233,172.31.66.101,47886,1468
2025-11-20 18:44:04,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:04,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:04,TCP,151.101.250.132,8684,172.31.66.101,30446,1468
2025-11-20 18:44:04,TCP,151.101.250.132,33900,172.31.66.101,58243,1468
2025-11-20 18:44:04,TCP,151.101.250.132,24853,172.31.66.101,28818,1468
2025-11-20 18:44:04,TCP,151.101.250.132,8865,172.31.66.101,54704,1468
2025-11-20 18:44:04,TCP,151.101.250.132,4839,172.31.66.101,3446,1468
2025-11-20 18:44:04,TCP,151.101.250.132,3332,172.31.66.101,23159,1468
2025-11-20 18:44:04,TCP,151.101.250.132,47616,172.31.66.101,6602,1468
2025-11-20 18:44:04,TCP,151.101.250.132,14865,172.31.66.101,33445,1468
2025-11-20 18:44:04,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:04,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:04,TCP,151.101.250.132,15068,172.31.66.101,15107,1468
2025-11-20 18:44:04,TCP,151.101.250.132,63687,172.31.66.101,56667,1468
2025-11-20 18:44:04,TCP,151.101.250.132,49684,172.31.66.101,60918,1468
2025-11-20 18:44:04,TCP,151.101.250.132,12655,172.31.66.101,9279,1468
2025-11-20 18:44:04,TCP,151.101.250.132,34652,172.31.66.101,36660,1468
2025-11-20 18:44:04,TCP,151.101.250.132,43503,172.31.66.101,30829,1468
2025-11-20 18:44:04,TCP,151.101.250.132,37307,172.31.66.101,23329,1468
2025-11-20 18:44:04,TCP,151.101.250.132,14744,172.31.66.101,60783,1468
2025-11-20 18:44:04,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:04,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:04,TCP,151.101.250.132,13042,172.31.66.101,38273,1468
2025-11-20 18:44:04,TCP,151.101.250.132,10107,172.31.66.101,23334,1468
2025-11-20 18:44:04,TCP,151.101.250.132,39817,172.31.66.101,18807,1468
2025-11-20 18:44:04,TCP,151.101.250.132,788,172.31.66.101,46237,1468
2025-11-20 18:44:04,TCP,151.101.250.132,25799,172.31.66.101,36779,1468
2025-11-20 18:44:04,TCP,151.101.250.132,52858,172.31.66.101,2035,1468
2025-11-20 18:44:04,TCP,151.101.250.132,57928,172.31.66.101,12589,1468
2025-11-20 18:44:04,TCP,151.101.250.132,50324,172.31.66.101,42055,1468
2025-11-20 18:44:04,TCP,151.101.250.132,23454,172.31.66.101,23095,1468
2025-11-20 18:44:04,TCP,151.101.250.132,26661,172.31.66.101,53492,1468
2025-11-20 18:44:04,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:04,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:04,TCP,151.101.250.132,42648,172.31.66.101,16945,1468
2025-11-20 18:44:04,TCP,151.101.250.132,39525,172.31.66.101,37864,1468
2025-11-20 18:44:04,TCP,151.101.250.132,15968,172.31.66.101,4700,1468
2025-11-20 18:44:04,TCP,151.101.250.132,15975,172.31.66.101,7055,1468
2025-11-20 18:44:04,TCP,151.101.250.132,38503,172.31.66.101,54927,1468
2025-11-20 18:44:04,TCP,151.101.250.132,1942,172.31.66.101,11777,1468
2025-11-20 18:44:04,TCP,151.101.250.132,33141,172.31.66.101,7921,1468
2025-11-20 18:44:04,TCP,151.101.250.132,33866,172.31.66.101,56094,1468
2025-11-20 18:44:04,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:04,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:04,TCP,151.101.250.132,58321,172.31.66.101,40429,1468
2025-11-20 18:44:04,TCP,151.101.250.132,7133,172.31.66.101,41873,1468
2025-11-20 18:44:04,TCP,151.101.250.132,3683,172.31.66.101,4037,1468
2025-11-20 18:44:04,TCP,151.101.250.132,40123,172.31.66.101,11920,1468
2025-11-20 18:44:04,TCP,151.101.250.132,36446,172.31.66.101,21822,1468
2025-11-20 18:44:04,TCP,151.101.250.132,17876,172.31.66.101,57373,1468
2025-11-20 18:44:04,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:04,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:04,TCP,151.101.250.132,16088,172.31.66.101,47283,1468
2025-11-20 18:44:04,TCP,151.101.250.132,29037,172.31.66.101,35141,1468
2025-11-20 18:44:04,TCP,151.101.250.132,20033,172.31.66.101,24287,1468
2025-11-20 18:44:04,TCP,151.101.250.132,46073,172.31.66.101,10028,1468
2025-11-20 18:44:04,TCP,151.101.250.132,53886,172.31.66.101,20969,1468
2025-11-20 18:44:04,TCP,151.101.250.132,34948,172.31.66.101,9077,1468
2025-11-20 18:44:04,TCP,151.101.250.132,57022,172.31.66.101,17336,1468
2025-11-20 18:44:04,TCP,151.101.250.132,28319,172.31.66.101,51800,1468
2025-11-20 18:44:04,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:04,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:04,TCP,151.101.250.132,42170,172.31.66.101,62484,1468
2025-11-20 18:44:04,TCP,151.101.250.132,3354,172.31.66.101,30674,1468
2025-11-20 18:44:04,TCP,151.101.250.132,63584,172.31.66.101,12028,1468
2025-11-20 18:44:04,TCP,151.101.250.132,49152,172.31.66.101,50435,1468
2025-11-20 18:44:04,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:04,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:04,TCP,151.101.250.132,53133,172.31.66.101,15500,1468
2025-11-20 18:44:04,TCP,151.101.250.132,52939,172.31.66.101,31227,1468
2025-11-20 18:44:04,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:04,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:04,TCP,151.101.250.132,20857,172.31.66.101,8556,1468
2025-11-20 18:44:04,TCP,151.101.250.132,35074,172.31.66.101,6262,1468
2025-11-20 18:44:04,TCP,151.101.250.132,1875,172.31.66.101,26534,1468
2025-11-20 18:44:04,TCP,151.101.250.132,56746,172.31.66.101,46900,1468
2025-11-20 18:44:04,TCP,151.101.250.132,1891,172.31.66.101,51154,1468
2025-11-20 18:44:04,TCP,151.101.250.132,50510,172.31.66.101,44567,1468
2025-11-20 18:44:04,TCP,151.101.250.132,57402,172.31.66.101,17663,1468
2025-11-20 18:44:04,TCP,151.101.250.132,55273,172.31.66.101,8166,1468
2025-11-20 18:44:04,TCP,151.101.250.132,31637,172.31.66.101,20558,1468
2025-11-20 18:44:04,TCP,151.101.250.132,26971,172.31.66.101,44103,1468
2025-11-20 18:44:04,TCP,151.101.250.132,1948,172.31.66.101,59781,1468
2025-11-20 18:44:04,TCP,151.101.250.132,37053,172.31.66.101,52242,1468
2025-11-20 18:44:04,TCP,151.101.250.132,9471,172.31.66.101,14357,1468
2025-11-20 18:44:04,TCP,151.101.250.132,52358,172.31.66.101,13370,1468
2025-11-20 18:44:04,TCP,151.101.250.132,64517,172.31.66.101,28944,1468
2025-11-20 18:44:04,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:04,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:04,TCP,151.101.250.132,17710,172.31.66.101,2654,1468
2025-11-20 18:44:04,TCP,151.101.250.132,15514,172.31.66.101,1759,1468
2025-11-20 18:44:04,TCP,151.101.250.132,10606,172.31.66.101,63950,1468
2025-11-20 18:44:04,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:04,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:04,TCP,151.101.250.132,47026,172.31.66.101,37932,1468
2025-11-20 18:44:04,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:04,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:04,TCP,151.101.250.132,57418,172.31.66.101,3735,1468
2025-11-20 18:44:04,TCP,151.101.250.132,47719,172.31.66.101,27765,1468
2025-11-20 18:44:04,TCP,151.101.250.132,56255,172.31.66.101,53467,1468
2025-11-20 18:44:04,TCP,151.101.250.132,55709,172.31.66.101,62382,1468
2025-11-20 18:44:04,TCP,151.101.250.132,22233,172.31.66.101,60222,1468
2025-11-20 18:44:04,TCP,151.101.250.132,35904,172.31.66.101,22329,1468
2025-11-20 18:44:04,TCP,151.101.250.132,62266,172.31.66.101,8813,1468
2025-11-20 18:44:04,TCP,151.101.250.132,14447,172.31.66.101,30695,1468
2025-11-20 18:44:04,TCP,151.101.250.132,280,172.31.66.101,19587,1468
2025-11-20 18:44:04,TCP,151.101.250.132,27378,172.31.66.101,52733,1468
2025-11-20 18:44:04,TCP,151.101.250.132,54995,172.31.66.101,20502,1468
2025-11-20 18:44:04,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:04,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:04,TCP,151.101.250.132,58174,172.31.66.101,38951,1468
2025-11-20 18:44:04,TCP,151.101.250.132,10547,172.31.66.101,5611,1468
2025-11-20 18:44:04,TCP,151.101.250.132,74,172.31.66.101,13962,1468
2025-11-20 18:44:04,TCP,151.101.250.132,38127,172.31.66.101,37717,1468
2025-11-20 18:44:04,TCP,151.101.250.132,3309,172.31.66.101,43545,1468
2025-11-20 18:44:04,TCP,151.101.250.132,9548,172.31.66.101,30916,1468
2025-11-20 18:44:04,TCP,151.101.250.132,19468,172.31.66.101,51285,1468
2025-11-20 18:44:04,TCP,172.31.66.101,59632,151.101.250.132,80,40
2025-11-20 18:44:04,TCP,151.101.250.132,80,172.31.66.101,59632,1468
2025-11-20 18:44:04,TCP,151.101.250.132,17598,172.31.66.101,56743,1468
2025-11-20 18:44:04,TCP,151.101.250.132,53521,172.31.66.101,37218,1468
2025-11-20 18:44:04,TCP,151.101.250.132,45460,172.31.66.101,23908,1468
